# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/segregationIndex.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/POPC/1/323K/1POPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/POPC/1/323K/fixed_1POPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/POPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/POPC/323K/avgRcutoff_NO_CHOL.dat
# segregationIndex	DPPC	POPC
0.9986866656473252 	 0.505066250974279	0.49362041467304624
1.0074563166219908 	 0.5054127198917456	0.5020435967302452
1.0202344873167273 	 0.5089408528198074	0.5112936344969199
1.02222598322134 	 0.5094404394095434	0.5127855438117968
1.0332811037124094 	 0.5109794353433252	0.5223016683690841
1.0105006599780761 	 0.5069280162216965	0.5035726437563797
1.0016347610737353 	 0.5047106325706595	0.4969241285030759
0.9812546582201457 	 0.4944350758853288	0.48681958233481687
0.9837055471091573 	 0.48807089297886846	0.4956346541302888
0.9898038963669444 	 0.4919931856899489	0.4978107106769956
1.0214322465363104 	 0.513550135501355	0.5078821110349554
1.0068063163857974 	 0.5039102346140768	0.5028960817717206
0.9676675430100088 	 0.4882154882154882	0.4794520547945205
0.9556972680195429 	 0.47731888964116453	0.4783783783783784
0.9852191254280906 	 0.4951618284951618	0.4900572969329289
1.0121705851535892 	 0.5089315807212673	0.5032390044323218
0.994950739432483 	 0.49781365623948876	0.49713708319299427
1.0188969713073384 	 0.511768661735037	0.5071283095723014
1.0092996014490472 	 0.5032837884548911	0.5060158129941561
0.9982719784068782 	 0.5021848739495798	0.4960871044572984
1.0140647159818488 	 0.5073705862187179	0.5066941297631308
0.9879924891000054 	 0.4960764244285227	0.49191606467148263
1.009724673956896 	 0.5018625126989502	0.5078621612579458
0.9996637552425862 	 0.5003348961821835	0.4993288590604027
1.0170792155636459 	 0.5165607226497156	0.5005184929139301
1.0242513376474212 	 0.5132924335378323	0.510958904109589
1.0060524546065905 	 0.5030262273032953	0.5030262273032953
1.0015598676374597 	 0.5065239210438274	0.4950359465936323
0.9973136296808787 	 0.49932975871313673	0.49798387096774194
1.033211319763005 	 0.5198531865198532	0.5133581332431518
1.0061130983773516 	 0.5025501530091806	0.503562945368171
1.0003313230685695 	 0.5010006671114076	0.499330655957162
0.9829689030048081 	 0.49664879356568364	0.48632010943912446
0.9858540040538433 	 0.4900304156809733	0.49582358837287005
0.981040899260914 	 0.4903448275862069	0.4906960716747071
1.038276821378442 	 0.5201072386058981	0.5181695827725438
0.989347043523696 	 0.5001680672268908	0.48917897629680523
1.021859039836568 	 0.5127681307456589	0.509090909090909
1.0102040899190543 	 0.506956226671191	0.5032478632478633
0.9906451475795823 	 0.49616538846282093	0.49447975911676145
0.9708970908764223 	 0.48388191381065493	0.4870151770657673
0.9820741373281816 	 0.4967851099830795	0.4852890273451021
0.9973117215289394 	 0.5001669449081803	0.4971447766207592
1.0053940535296468 	 0.5043771043771044	0.5010169491525424
0.995244467906008 	 0.4950764006791171	0.5001680672268908
0.9933695862479668 	 0.4928546531892645	0.5005149330587023
0.9814241486068112 	 0.49019607843137253	0.49122807017543857
0.9814889688571847 	 0.49353301565690944	0.4879559532002753
1.0399565318129584 	 0.5180102915951973	0.5219462402177611
0.9766636668381018 	 0.4876396884524213	0.4890239783856805
1.0068044753950471 	 0.5042473666326878	0.5025571087623594
1.0043846184524037 	 0.5054127198917456	0.498971898560658
1.0096860387441549 	 0.509686038744155	0.5
0.9712332439552851 	 0.48878314072059825	0.48245010323468684
0.9744955058445295 	 0.48637602179836514	0.4881194840461643
1.0203975207104117 	 0.5133053221288515	0.5070921985815603
1.0442221379682675 	 0.5275322909585316	0.5166898470097357
0.9782590302577938 	 0.4922971585073605	0.48596187175043326
1.017555946447767 	 0.5138522427440633	0.5037037037037037
0.9707472276279616 	 0.48484848484848486	0.4858987427794767
0.9817888024611141 	 0.49414911400869277	0.4876396884524213
1.0289234401901215 	 0.5162587998659068	0.5126646403242148
1.0096834173336575 	 0.5065562456866805	0.5031271716469771
0.987870184013801 	 0.48986486486486486	0.49800531914893614
0.9959123756556609 	 0.5003371544167229	0.49557522123893805
1.0036574865702477 	 0.5062268596432178	0.49743062692702983
1.0116723124244684 	 0.5094145840465594	0.5022577283779089
0.9909459742070408 	 0.4949459742070408	0.496
1.0222684967992857 	 0.5109641489731988	0.5113043478260869
